,count,hope_speech,non-hope_speech,neither,class,tweet
3152,3,2,1,0,0,She's dressed like Michael Jackson.
3153,3,0,3,0,1,@Jaisean Davis haha God Bless
3154,3,0,3,0,1,#NAME?
3155,3,0,3,0,1,I cried while watching this
3156,3,1,0,2,2,Barny Sanders is a joke
3157,3,0,2,1,1,This video is relevant again.
3158,3,1,2,0,1,Those people booing are racist
3159,3,0,3,0,1,the store owner seeing this
3160,3,0,3,0,1,Yeah it's straight up abuse
3161,3,0,3,0,1,Madonna rockin' the MJ jacket!
3162,3,0,3,0,1,Excellent..I am proud of you..
3163,3,1,2,0,1,How dumb are you people
3164,3,0,3,0,1,@tam gr what the heck?
3165,3,0,3,0,1,LMFAO! Yah you right feminists
3166,3,0,2,1,1,Thats not the problem tho
3167,3,0,0,3,2,does it matter tho ?
3168,3,0,0,3,2,It never was a thing.
3169,3,0,3,0,1,The Sheriff speaks the TRUTH
3170,3,0,3,0,1,Im also bi and 12
3171,6,0,6,0,1,The Home Secretary is right
3172,3,0,3,0,1,How about this slave trade
3173,3,0,3,0,1,bit of a onesided argument
3174,3,0,3,0,1,and now you have AIDS?
3175,3,0,3,0,1,If George Floyd was watching
3176,3,0,3,0,1,@MrMojoman1236 che Palle you've become*Racist*
3177,3,0,0,3,2,So who’s gonna tell Annie?
3178,3,0,3,0,1,Juiles is well taught bro
3179,3,1,2,0,1,Statues do not teach history
3180,3,0,3,0,1,We need to start repatriations.
3181,3,0,2,1,1,It is in my country
3182,3,0,3,0,1,teleshit official ew no thanks
3183,3,1,2,0,1,Nice Minnesota Sherriff accent. George?
3184,3,0,3,0,1,Her lips are so disgusting.
3185,3,0,3,0,1,what happen to Sheriff Clark
3186,3,0,3,0,1,Those are some sorry bastards
3187,6,1,1,4,2,proud of you GOOD LUCK
3188,3,0,3,0,1,Disgrace and evil slavery trade....
3189,3,0,1,2,2,Why ? I'm an Indian
3190,6,0,6,0,1,All lives don't matter???nMy opinion
3191,3,3,0,0,0,Lives in the womb matter!
3193,3,1,2,0,1,Why this video has dislikes??
3194,3,1,2,0,1,How does Hannity do it
3195,3,0,3,0,1,You heard about the guy
3196,3,0,3,0,1,@Charlie Williams no he won't
3197,3,0,2,1,1,Didnt see the survivor part
3198,3,0,3,0,1,@ozzie pants nnFirst of all
3199,3,0,1,2,2,my friends should take notes
3200,3,0,0,3,2,Black people are gods lol
3201,3,0,3,0,1,W I T C H
3202,3,0,3,0,1,Dumb reporter! asking the obvious!
3203,3,0,3,0,1,That would just be uh
3204,3,2,1,0,0,Don’t agree with homosexuality?! Dafuqq
3205,6,0,0,6,2,@Molly Cone in psalm 23
3206,3,0,0,3,2,Your dad is a liar.
3207,3,0,3,0,1,Loving this patriotic American Sheriff
3208,3,0,3,0,1,If it's the human race
3209,3,1,2,0,1,This woman always surprises me
3210,3,1,2,0,1,Correct .... black women yell
3211,3,0,3,0,1,I’m scared of mike pence
3213,3,0,3,0,1,Your reading comprehension is sub-par
3214,3,2,1,0,0,All lives matter to God.
3215,3,0,3,0,1,I understand what you mean
3216,3,2,1,0,0,@Complete repair lotion Smith okay
3217,3,1,2,0,1,CHANGE IS HERE TO STAY!!!!
3218,3,0,3,0,1,Saying anything matters isnt racist.
3219,3,2,1,0,0,NO WE ARE THIS IS
3220,3,0,0,3,2,@HermesLVDiva1976 you're dumbed down 100%
3221,3,0,3,0,1,@Cátia By being too soft
3222,3,0,2,1,1,Pull down all Socialist statues!!!
3223,3,1,0,2,2,I don't agree at all
3224,3,0,3,0,1,Sooooooo brown lives dnt matter?
3225,3,0,0,3,2,I’m with the sheriff !
3226,3,0,0,3,2,Im black too and amen
3227,3,0,1,2,2,Let’s talk about Hispanics also
3228,3,0,3,0,1,So that means he dies?
3229,3,1,2,0,1,Let me tell you what
3230,3,0,3,0,1,Bob the Buster I mean
3231,3,0,1,2,2,This is the big dumb
3232,3,0,3,0,1,I'm not religious at all
3233,3,0,3,0,1,You are such a racisst
3234,3,0,0,3,2,@Andrew Smith right on brother
3236,3,0,3,0,1,juan and the sheriff arguing...meanwhile
3237,3,0,3,0,1,People on CNN are nuts!
3238,3,0,3,0,1,She has old lady voice
3239,3,0,0,3,2,same hairstyle from REBEL HEART
3240,3,0,3,0,1,Go home you stupid  Idiot
3241,3,0,2,1,1,What is there to condemn?
3242,3,2,1,0,0,I thought the same thing
3243,3,1,2,0,1,COVID-19 has entered the chat
3245,3,0,3,0,1,So apparently black lives matter
3246,3,0,1,2,2,Not only Black Lives Matter
3247,3,0,3,0,1,@Jack Harrison Yeah she was
3248,3,0,1,2,2,These clowns are a joke
3249,3,1,2,0,1,Her face is soooo wide!
3250,3,0,3,0,1,Jesus Christ She’s Maranda sings.
3251,3,0,3,0,1,And the Mexican drug cartels...
3252,3,0,3,0,1,@Bit Stream there are plenty.
3253,3,0,1,2,2,pure mean that was adorable
3254,3,0,2,1,1,Generally taking about all races
3255,3,2,1,0,0,BECAUSE THE LEFT IS RACIST!
3256,3,1,2,0,1,he needs to be president
3257,4,0,4,0,1,As a young lgbt+ person
3258,3,0,3,0,1,They’re at the dislike button
3259,3,0,3,0,1,When I saw the video
3260,3,1,2,0,1,Shawna HiRAEth she’s not lmao
3261,3,0,3,0,1,Black person in the street
3262,3,0,1,2,2,Love Larry Elder and Clarke.
3263,6,0,5,1,1,If that's the truth Kenny
3264,3,0,3,0,1,This is not a moment
3265,3,0,0,3,2,@Brutal Honesty Enjoy your day.
3266,6,4,1,1,0,what about other racial slurs
3267,3,0,3,0,1,Louis Mariano that’s so true
3268,3,0,0,3,2,...ok why do I care?
3269,3,0,3,0,1,I....need...that incredible jacket she’s wearing.
3270,3,0,0,3,2,@T or maybe?? possibly??? straight?????
3271,3,0,3,0,1,Trayvon martin was not innocent
3272,3,2,1,0,0,Good riddance to the statue.
3273,3,3,0,0,0,I'm intimidated by any engineer.
3274,3,2,1,0,0,Nathanael Wade You are right
3275,3,0,3,0,1,How about aborted babies matter?
3276,3,0,3,0,1,AND ILL DO IT AGAIN
3277,3,0,3,0,1,Who is this comment about?
3278,3,0,3,0,1,“i don’t agree with homosexuality
3279,3,0,3,0,1,I almost wish they could
3280,3,3,0,0,0,someone you can relate to!
3281,3,3,0,0,0,Why should it be illegal?
3282,3,0,3,0,1,@Jack Parsons I ignored nothing.
3283,3,1,2,0,1,Vlad Burlacu What offends you?
3284,3,1,2,0,1,George floy are the best
3286,3,2,1,0,0,SuperMarioReid nNo they dont lol
3287,6,0,1,5,2,So she's talking about loss
3288,3,2,1,0,0,LMAO!! Shes fcking clueless clearly...
3289,3,0,1,2,2,@TheLegend27 Is Alive Wrong comment
3291,3,0,3,0,1,My mom is an engineer
3292,3,0,3,0,1,@xBrownskinAngelx it speaks for itself
3293,3,1,2,0,1,why do you assume that?
3294,3,2,1,0,0,The end of western civilisation
3295,3,0,3,0,1,@DT This is so true.
3296,3,1,2,0,1,Juan playing the race card
3297,3,0,3,0,1,don't believe what you see
3298,3,0,2,1,1,GOD MUST BE SO PROUD
3299,3,1,0,2,2,@Jade Edwards white lives matter
3300,3,0,1,2,2,Russians in Ukraine were burned
3301,3,0,3,0,1,Where dyou think Austria is?
3302,3,0,3,0,1,Ecclesiastes 3 answers the question
3303,3,0,3,0,1,Do Confederate lives matter too
3304,3,0,3,0,1,women destroy tech companies. youtube
3305,3,0,3,0,1,Bruh you brought them here
3306,3,0,3,0,1,A Stranger Here who isn’t?
3307,3,0,3,0,1,Please go back to school
3308,3,0,3,0,1,my choice is to love
3309,3,0,3,0,1,@TRF Cuber White lives matter
3310,3,0,3,0,1,This was 4 years ago
3311,3,0,3,0,1,I’m not pointing any fingers
3312,3,0,3,0,1,Remove all the bibles lol
3313,3,0,1,2,2,I was going for brainless
3314,3,0,0,3,2,A movement to fight racism
3315,3,0,0,3,2,A conundrum of epic proportions.
3316,3,1,2,0,1,Istanbul a muslim country....god damn
3317,3,1,2,0,1,Cuz its a black thang
3318,3,0,2,1,1,Respect to you great statement
3319,3,0,0,3,2,ayee marzoo yeah that’s true
3320,3,0,3,0,1,Those people were grown women
3321,3,1,2,0,1,What about Asian Lives matter??
3322,3,1,2,0,1,So which lives DON'T matter?
3323,3,1,2,0,1,Ryan Xuereb yup your right
3324,3,0,0,3,2,The clown in the middle
3325,3,2,1,0,0,@say what chinise are yellow
3326,3,2,1,0,0,What award did she win
3327,3,1,2,0,1,Think I am gonna vomit
3328,3,0,2,1,1,Dumb reporter! asking the obvious!
3329,3,0,1,2,2,this vid made me angry
3330,3,0,3,0,1,Madeleine Runyan what about him?
3331,3,0,2,1,1,Top this one Earthlings matter
3332,3,1,2,0,1,This video is my favorite
3333,3,0,3,0,1,“Victimhood” Sheriff was on point???
3334,3,0,3,0,1,Alex Muccio i’m crying omg
3335,3,0,3,0,1,Fuck you. Stop fucking bitching
3336,3,0,3,0,1,Oppressor lives won't matter nobody
3337,3,0,3,0,1,I think ALL LIVES MATTER
3338,3,1,2,0,1,The West never really cared
3339,3,0,3,0,1,ERIC SÁNCHEZ She’s a child
3340,3,1,2,0,1,Stop with the Hispanic thing
3342,3,0,2,1,1,At least we aren’t racist
3343,3,0,3,0,1,when you pronounce Arabic names
3344,3,0,2,1,1,Don't have subtitle in Portuguese?
3346,3,0,0,3,2,Well if they get it
3347,3,0,3,0,1,cough cough cough cough cou-dies
3348,3,0,2,1,1,You're forgetting Martin Luther King
3349,3,0,3,0,1,I was so wound up
3350,3,1,2,0,1,just speaking the truth hun
3351,3,0,3,0,1,Juan is a clueless jerk
3352,3,0,3,0,1,THATS MY WORD RABBLE ROUSER
3353,3,0,3,0,1,@Lucy Atkinson well why not
3354,3,1,2,0,1,Product Design - top kek
3355,3,0,0,3,2,@Person lmao... Was it good?
3356,3,0,0,3,2,its hypocrisy in purest form...
3357,3,2,1,0,0,@TheLegend27 Is Alive everyone sins
3358,3,0,3,0,1,my choice is to love
3359,3,0,3,0,1,BECAUSE THEY ARE RACISTS !
3360,3,1,2,0,1,When you use to kneel
3361,3,2,1,0,0,and now you have AIDS?
3362,3,0,3,0,1,Black Lives Matter To Who???
3363,3,0,3,0,1,@carla vos she's a witch
3364,3,2,1,0,0,She’s pretty minus the Botox
3365,3,0,3,0,1,Hannity is a vile creten
3366,3,2,0,1,0,Conversion therapy doesn't do anything
3367,3,0,3,0,1,Sherriff David Clarke for Governor
3368,3,1,2,0,1,one of my fav speech.nn
3369,3,0,3,0,1,She’s pretty minus the Botox
3370,3,0,3,0,1,Race does not biologically exist
3371,3,0,0,3,2,kikkinn that is unbelievably racist.
3372,6,0,6,0,1,These kids are so wise
3373,6,1,5,0,1,They mad cause it’s true
3374,6,1,5,0,1,Remove the pyramids of Egypt!
3375,3,0,3,0,1,I thought Annie was Talbot
3376,3,0,3,0,1,Give back Michael his coat.
3377,3,0,3,0,1,This video is weird af
3378,3,3,0,0,0,wilsooon99 well pointed out mate.
3379,3,0,0,3,2,This don't make sence lmao
3380,3,1,2,0,1,thats exactly what it is.
3381,3,1,2,0,1,Whoring for votes. Perfect description.
3382,3,0,3,0,1,2020 is so boring tbh
3383,3,1,2,0,1,Because she is often vulgar
3384,3,0,3,0,1,This is what we needed
3385,3,0,3,0,1,Kelechi okoroafor YES thank you!!!
3386,3,0,3,0,1,Thanks for the nice shit.
3387,3,0,2,1,1,You can't see truth mate
3388,3,0,2,1,1,Everything you said is true
3389,3,0,0,3,2,I love everything about you
3390,3,0,1,2,2,God bless hero David Dorn
3391,3,0,3,0,1,The sheriff spoke the truth.
3392,3,0,3,0,1,Black votes is what matters.
3393,3,1,2,0,1,@Madz actually it's partially true
3394,3,0,3,0,1,@Prima Materia And the Koran?
3395,3,0,3,0,1,im a computer science engineer
3396,3,2,1,0,0,Absolutely Asian lives matter !
3397,3,1,2,0,1,This is the most idiotic-
3398,3,0,2,1,1,Respect form  Holland Amsterdam 020
3399,3,0,3,0,1,Lord Baelish?? Is that you?
3400,3,1,2,0,1,SINNER WHO NEEDS TO REPENT.
3401,3,2,1,0,0,@Gregory Smith true very true
3402,3,2,1,0,0,BLM is a terrorist organisation
3403,3,0,3,0,1,conversion therapy is literally psychological
3404,3,2,1,0,0,@Dean Bray leave me alone.
3405,3,0,3,0,1,Because of the NAACP types
3406,3,0,3,0,1,That was a chaotic mess...
3407,3,0,0,3,2,Africans from Africa run blm
3408,3,0,2,1,1,god gave me a choice
3409,3,0,3,0,1,@C J All Attoms Matter
3410,3,0,3,0,1,Hello! My name is Jacob
3411,3,2,1,0,0,THAT IS AN AWESOME POINT!
3412,3,0,0,3,2,this made me uncontrollably emotional
3413,3,0,3,0,1,Wtf she's so good looking
3414,3,0,2,1,1,@Dirieh Ngongo that a lie
3415,3,0,2,1,1,#NAME?
3416,6,0,1,5,2,Fox news is a joke
3417,3,0,3,0,1,These protests are a farce.nn
3418,3,0,3,0,1,@Jack Parsons You're nothing special.
3419,3,1,0,2,2,Nobody says blue lives matter
3420,3,0,3,0,1,Should sent him back tbh
3421,3,0,3,0,1,United States is UN nations
3422,3,0,3,0,1,ALM - All Lives Matter
3423,3,0,3,0,1,Yeah they should go back
3424,3,0,2,1,1,@subjektproductions it's called victim mentality
3425,3,1,2,0,1,Bob the Buster Not everyone.
3426,3,0,3,0,1,Please don't turn into TED
3427,3,0,3,0,1,read a book you moron
3428,3,0,1,2,2,Hypocrisy at the maximum level
3429,3,0,3,0,1,@Theodore Haskins all lives matter
3430,3,1,2,0,1,Jim web only smart candidate
3431,3,0,1,2,2,This guy is the worst
3432,3,0,2,1,1,Ahhhhh. Do u want revolution!!!
3433,3,0,3,0,1,She is just like wine
3434,3,2,1,0,0,Neck is not a cigarret
3435,3,0,2,1,1,2 fake wave incoming lol
3436,3,0,0,3,2,Conversion therapy should be illegal.
3437,3,0,3,0,1,@Madame Corgi he was jewish
3438,3,1,0,2,2,No doubt unemployed before covid
3439,3,0,2,1,1,European Nationalist lol calm down
3440,3,0,1,2,2,@Ernest Bennett and white women
3441,3,0,3,0,1,She's 61 ys old right.
3442,3,3,0,0,0,WOW!   Historic Moment!!! ??? ??????
3443,3,0,3,0,1,How dare them being suprised
3444,6,0,5,1,1,+akinadownhillace salary of nurses- $65
3445,3,1,2,0,1,Is it controversial to say
3446,3,0,3,0,1,@Kappy How is that racist?
3447,3,0,3,0,1,Survivor? Tf are they doing
3448,3,0,3,0,1,@michael turner yeah   so sorry
3449,3,2,1,0,0,Todd Baer what about it?
3450,3,0,3,0,1,I see that tho tbh
3452,3,0,0,3,2,And 14 and like cars
3453,3,0,3,0,1,We never said they didnt
3454,3,0,0,3,2,Which the slaves paid for
3455,3,0,3,0,1,Blacks are going too far!!!
3456,3,2,1,0,0,No lives matter.nnTake that Racism!
3457,3,2,1,0,0,That quote is so lovely
3458,3,0,2,1,1,Meanwhile....elites laugh
3459,3,0,3,0,1,@ZackstaDaxta To make things worse
3460,3,1,2,0,1,She's afraid of aging.. LOL
3461,3,0,3,0,1,Sisu Guillam I know right
3462,3,0,3,0,1,Black people are biggest racists
3463,3,0,3,0,1,That cop is a beast
3464,3,0,2,1,1,The countless portrayals in books
3465,3,0,3,0,1,A dumbass w a ego!
3466,3,0,3,0,1,BLM is afrofashism and afronacizm
3467,3,0,3,0,1,what about nursing and teachers
3468,3,0,0,3,2,I cried watching this video
3469,3,2,1,0,0,So you're good with homosexuality
3470,3,0,2,1,1,To    ALL    of    the    Common----Harden----Criminals
3471,3,1,2,0,1,I love her so much!!!!
3472,3,0,3,0,1,Liberalism is a thinking problem.
3473,3,0,3,0,1,Democratic Party is 2020 slavery
3474,3,1,2,0,1,They won't it's a scam.
3475,9,1,7,1,1,It is a stupid question
3476,3,0,1,2,2,you're blaming trump for racism?
3477,3,0,0,3,2,bucolis what’s hard to believe?
3478,3,1,2,0,1,Af! Laughed so fckng hard
3479,3,0,2,1,1,@Britney Grant define a lot
3481,3,0,3,0,1,The return of the Zulus.
3482,3,0,3,0,1,This made my eyes teary...
3483,3,0,3,0,1,Stephen Osborne so does justice
3484,3,0,3,0,1,It was look up soros
3485,3,0,2,1,1,Let's make America racist again
3486,3,2,1,0,0,This is from 2012 guys...
3487,3,0,3,0,1,what a load of bollocks
3488,6,4,2,0,0,Lil wayne keeping it real
3489,3,3,0,0,0,“Therapy” more like literal abuse
3490,6,0,6,0,1,Claire Mcfadyen take your meds!
3491,6,0,1,5,2,@MackTheKnife That was his premise
3492,6,6,0,0,0,Lots of faces on camera
3493,6,0,0,6,2,He can't hardly wait either
3494,3,0,3,0,1,I love this manTrue Patriot!!!!
3496,3,3,0,0,0,Your such a funny country
3497,3,2,1,0,0,ikrnthat’s what i was thinking
3498,3,0,1,2,2,now Black lives matter again
3499,3,0,3,0,1,@Jessica Walker she came out
3500,3,2,1,0,0,living legend the great Madonna
3501,3,0,3,0,1,Liberals always talking about race
3502,3,0,3,0,1,ALL LIVES MATTER... the end
3503,3,0,3,0,1,I- is that ALEXANDER HAMILTON!?
3504,3,0,3,0,1,Fully on board for that
3505,3,0,3,0,1,From the mouth of babes...
3506,3,2,1,0,0,Oh hey burned chicken nugget!
3507,3,0,3,0,1,wait till it all explodes
3508,3,0,3,0,1,+Phil McKracken whatcha quotin ..?
3509,3,0,3,0,1,Wait until the vaccines come
3510,3,0,0,3,2,Because BLM hates white people
3511,6,0,6,0,1,What's with the gay braid?
3512,3,0,3,0,1,@Tim Peters Where's the PROOF.
3513,3,0,3,0,1,I believe in humanity now.
3514,3,0,3,0,1,BLM is a racist movement...
3515,3,0,3,0,1,Hypocrisy at the maximum level
3516,3,0,3,0,1,Will probably go to auctioneers
3517,3,3,0,0,0,Carson B.....n.....that beggars the question
3518,3,0,3,0,1,Yes these kids get it
3519,3,0,3,0,1,Nate Straiter  Im awake!  devil
3520,3,2,1,0,0,Unfortunately life dont matter anymore
3521,3,0,3,0,1,What is the ultimate goal?
3522,3,0,3,0,1,THATS WHAT I SAID XD
3523,3,0,0,3,2,Oh Juan please shut up!!
3525,3,0,3,0,1,We must stand with police.
3526,3,0,3,0,1,jesse Pollack bless your heart
3527,3,0,3,0,1,Who us protesting for Equality?
3528,3,1,2,0,1,i cried through it <3
3529,3,0,3,0,1,Gays are just broken people
3530,3,0,3,0,1,I stand with the Sheriff.
3531,3,0,3,0,1,Black Lives Matter is racist!
3532,3,0,0,3,2,andrea raimey   TAKE YOUR RELIGIOUS
3533,3,1,0,2,2,@Harverc every race is racist
3534,3,0,3,0,1,@Ashley Laurencya ^case in point
3535,3,0,3,0,1,EXACTLY!!! they should be ashamed
3536,3,1,2,0,1,More reason to study it
3537,6,0,6,0,1,She still comes off entitled
3538,3,3,0,0,0,@Kappy i hope so too.
3539,3,2,1,0,0,Why aint police arrested them!!!!
3540,3,0,3,0,1,No life is above another
3541,3,0,1,2,2,@Ben Lynch Yes i know
3542,3,0,2,1,1,Every white life except yours.
3543,3,0,3,0,1,go cry me a river
3545,3,0,3,0,1,Adam and Eve are mythological.
3546,4,0,4,0,1,Now ....................who is the racist?
3547,3,0,3,0,1,Bbm add#11 youre a pervert
3548,3,0,3,0,1,Alex Rivas Leave the U.S
3549,3,0,3,0,1,And while we're at it
3550,3,1,0,2,2,Trump Lives Matter (the most)
3551,4,0,4,0,1,Life matters' ask George Floyd.
3552,6,0,6,0,1,That’s a boy I think...
3553,3,0,2,1,1,@Lydia Gratias White lives matter
3554,3,0,3,0,1,she already went therer. Next
3555,3,2,1,0,0,@John Doe amen to that
3556,3,0,2,1,1,It's not a comparison. All
3558,3,0,3,0,1,That girls lisp though ??
3559,6,0,1,5,2,They're fighting for black privilege.
3560,3,0,3,0,1,Lovee thiss so inspiring...love ittt
3561,6,1,0,5,2,Bernie is such a twat.
3562,3,2,1,0,0,@Sling Blade My motto is
3563,3,0,3,0,1,The Sheriff was on point...
3564,3,0,3,0,1,It's not a very clever
3565,3,0,3,0,1,Wow this was so wholesome
3566,6,0,6,0,1,Then say poor life's matter
3567,3,0,3,0,1,Someone asked a BLM protester
3568,6,0,6,0,1,Yep start with the Bible
3569,6,1,5,0,1,In the field of engineering
3570,3,2,1,0,0,.Sorry NO excuse for vandalism
3571,3,0,3,0,1,@Brian Dunstan Ultimate Research Document
3573,3,0,3,0,1,With that attitude you will
3574,3,0,0,3,2,they are being oppressed though
3575,3,0,3,0,1,shoot to kill the blm
3576,6,1,4,1,1,Election time again.....divide the people....
3577,3,0,3,0,1,Wtf happened to her lips?
3578,3,0,3,0,1,It is called taking drugs.
3579,3,0,3,0,1,Midnight_The_Killer Secretly another creepypasta flipping
3580,3,1,2,0,1,So long to that statue
3581,3,1,2,0,1,And they care come on
3582,3,0,0,3,2,congrats to both of you!
3583,3,0,3,0,1,I think that’s a dude
3584,3,1,2,0,1,The old hupocrite!! Political hog-calling!!
3585,3,0,3,0,1,I love how these kids
3586,3,0,3,0,1,September Kordelewski XD love that
3587,3,1,2,0,1,If sexuality was a choice
3588,3,1,2,0,1,@Darth Pepe Oh.Another facist fanboy.
3589,3,3,0,0,0,I'm looking forward to it!
3590,3,0,1,2,2,I'm proud of my people.
3591,3,1,2,0,1,W I T C H
3592,3,0,3,0,1,black lives matter = racist
3593,3,1,2,0,1,My Life matters.............so FY democrats.............FY
3594,3,2,1,0,0,Colston was a handsome bugger.
3595,3,0,3,0,1,Alex Rivas B/S Racist trash
3597,3,2,1,0,0,Beautiful Human Being( Earth )
3598,3,0,3,0,1,You're wrong on this one
3599,3,0,3,0,1,that's just not true lol
3600,3,0,3,0,1,She'll be 61 this August.
3601,3,0,3,0,1,@Ching Chong nYou are wrong
3602,3,2,1,0,0,As of five hours ago
3603,3,0,2,1,1,Black lives = Black Vote
3604,3,0,0,3,2,@Literal Scumbag I said yes.
3605,3,2,1,0,0,@Toxic Sheeple yes you are
3606,3,0,3,0,1,Crystal is such a angel
3607,3,0,3,0,1,@Twenty Faces What your feelings..
3608,3,0,3,0,1,@Chinskins Tronnnn 1 Corinthians 6
3609,3,0,3,0,1,Good riddance to that statue.
3610,3,0,0,3,2,Sex-negative feminism = religious conservatism.
